first_allele	second_allele	lilrb1_simscore	lilrb2_simscore
HLA-A68:01	HLA-B14:01	0.77	0.97
HLA-A68:01	HLA-B14:02	0.87	0.75
HLA-A68:01	HLA-B15:01	0.7	0.99
HLA-A68:01	HLA-B15:02	0.6	0.84
HLA-A68:01	HLA-B15:03	0.63	0.93
HLA-A68:01	HLA-B15:10	0.85	0.74
HLA-A68:01	HLA-B15:11	0.77	0.96
HLA-A68:01	HLA-B15:12	0.57	0.94
HLA-A68:01	HLA-B15:13	0.9	0.93
HLA-A68:01	HLA-B15:16	0.77	0.87
HLA-A68:01	HLA-B18:01	0.55	0.74
HLA-A68:01	HLA-B27:05	0.77	0.67
HLA-A68:01	HLA-B27:08	0.4	0.85
HLA-A68:01	HLA-B35:01	0.62	0.98
HLA-A68:01	HLA-B38:01	0.72	0.96
HLA-A68:01	HLA-B39:01	0.63	0.88
HLA-A68:01	HLA-B40:01	0.92	0.97
HLA-A68:01	HLA-B40:02	0.83	0.89
HLA-A68:01	HLA-B40:06	0.82	0.91
HLA-A68:01	HLA-B41:01	0.57	0.96
HLA-A68:01	HLA-B42:01	0.52	0.94
HLA-A68:01	HLA-B44:02	0.9	0.92
HLA-A68:01	HLA-B44:03	0.9	0.7
HLA-A68:01	HLA-B45:01	0.47	0.88
HLA-A68:01	HLA-B46:01	0.7	0.84
HLA-A68:01	HLA-B48:01	0.98	0.9
HLA-A68:01	HLA-B49:01	0.88	0.79
HLA-A68:01	HLA-B50:01	0.78	0.88
HLA-A68:01	HLA-B51:01	0.92	0.97
HLA-A68:01	HLA-B51:02	0.83	0.89
HLA-A68:01	HLA-B52:01	0.95	0.88
HLA-A68:01	HLA-B53:01	0.62	0.96
HLA-A68:01	HLA-B54:01	0.8	0.81
HLA-A68:01	HLA-B55:01	0.87	0.9
HLA-A68:01	HLA-B56:01	0.8	0.82
HLA-A68:01	HLA-B57:01	0.9	0.62
HLA-A68:01	HLA-B57:03	0.78	0.8
HLA-A68:01	HLA-B58:01	0.83	0.65
HLA-A68:01	HLA-B59:01	0.92	0.93
HLA-A68:01	HLA-B67:01	0.43	0.98
HLA-A68:01	HLA-B73:01	0.67	0.89
HLA-A68:01	HLA-B78:01	0.65	0.67
HLA-A68:01	HLA-B81:01	0.68	0.92
HLA-A68:01	HLA-B82:01	0.62	0.98
HLA-A68:01	HLA-C01:02	0.85	0.96
HLA-A68:01	HLA-C02:02	0.9	0.88
HLA-A68:01	HLA-C03:02	1	0.84
HLA-A68:01	HLA-C03:03	0.88	0.85
HLA-A68:01	HLA-C03:04	0.57	0.93
HLA-A68:01	HLA-C04:01	0.85	0.72
HLA-A68:01	HLA-C05:01	0.82	0.93
HLA-A68:01	HLA-C06:02	0.7	0.63
HLA-A68:01	HLA-C07:02	0.97	0.79
HLA-A68:01	HLA-C08:01	0.85	0.92
HLA-A68:01	HLA-C12:03	0.87	0.88
HLA-A68:01	HLA-C14:02	0.95	0.92
HLA-A68:01	HLA-C15:02	0.62	0.98
HLA-A68:01	HLA-C16:01	0.98	0.92
HLA-A68:01	HLA-C17:01	0.92	0.82
HLA-A68:01	HLA-C18:02	0.73	0.8
HLA-A68:02	HLA-A69:01	0.88	0.75
HLA-A68:02	HLA-A74:01	0.88	0.89
HLA-A68:02	HLA-A74:02	0.88	0.89
HLA-A68:02	HLA-A80:01	0.98	0.85
HLA-A68:02	HLA-B07:02	0.82	0.85
HLA-A68:02	HLA-B08:01	0.55	0.84
HLA-A68:02	HLA-B13:01	0.98	0.92
HLA-A68:02	HLA-B13:02	0.88	0.94
HLA-A68:02	HLA-B14:01	0.73	0.97
HLA-A68:02	HLA-B14:02	0.83	0.75
HLA-A68:02	HLA-B15:01	0.67	0.99
HLA-A68:02	HLA-B15:02	0.57	0.84
HLA-A68:02	HLA-B15:03	0.6	0.93
HLA-A68:02	HLA-B15:10	0.82	0.74
HLA-A68:02	HLA-B15:11	0.73	0.96
HLA-A68:02	HLA-B15:12	0.53	0.94
HLA-A68:02	HLA-B15:13	0.87	0.93
HLA-A68:02	HLA-B15:16	0.73	0.87
HLA-A68:02	HLA-B18:01	0.52	0.74
HLA-A68:02	HLA-B27:05	0.73	0.67
HLA-A68:02	HLA-B27:08	0.37	0.85
HLA-A68:02	HLA-B35:01	0.58	0.98
HLA-A68:02	HLA-B38:01	0.68	0.96
HLA-A68:02	HLA-B39:01	0.6	0.88
HLA-A68:02	HLA-B40:01	0.88	0.97
HLA-A68:02	HLA-B40:02	0.8	0.89
HLA-A68:02	HLA-B40:06	0.78	0.91
HLA-A68:02	HLA-B41:01	0.53	0.96
HLA-A68:02	HLA-B42:01	0.48	0.94
HLA-A68:02	HLA-B44:02	0.87	0.92
HLA-A68:02	HLA-B44:03	0.87	0.7
HLA-A68:02	HLA-B45:01	0.43	0.88
HLA-A68:02	HLA-B46:01	0.67	0.84
HLA-A68:02	HLA-B48:01	0.95	0.9
HLA-A68:02	HLA-B49:01	0.92	0.79
HLA-A68:02	HLA-B50:01	0.75	0.88
HLA-A68:02	HLA-B51:01	0.88	0.97
HLA-A68:02	HLA-B51:02	0.8	0.89
HLA-A68:02	HLA-B52:01	0.98	0.88
HLA-A68:02	HLA-B53:01	0.58	0.96
HLA-A68:02	HLA-B54:01	0.77	0.81
HLA-A68:02	HLA-B55:01	0.83	0.9
HLA-A68:02	HLA-B56:01	0.77	0.82
HLA-A68:02	HLA-B57:01	0.93	0.62
HLA-A68:02	HLA-B57:03	0.75	0.8
HLA-A68:02	HLA-B58:01	0.87	0.65
HLA-A68:02	HLA-B59:01	0.88	0.93
HLA-A68:02	HLA-B67:01	0.4	0.98
HLA-A68:02	HLA-B73:01	0.63	0.89
HLA-A68:02	HLA-B78:01	0.62	0.67
HLA-A68:02	HLA-B81:01	0.65	0.92
HLA-A68:02	HLA-B82:01	0.58	0.98
HLA-A68:02	HLA-C01:02	0.88	0.96
HLA-A68:02	HLA-C02:02	0.87	0.88
HLA-A68:02	HLA-C03:02	0.97	0.84
HLA-A68:02	HLA-C03:03	0.85	0.85
HLA-A68:02	HLA-C03:04	0.53	0.93
HLA-A68:02	HLA-C04:01	0.88	0.72
HLA-A68:02	HLA-C05:01	0.78	0.93
HLA-A68:02	HLA-C06:02	0.67	0.63
HLA-A68:02	HLA-C07:02	0.93	0.79
HLA-A68:02	HLA-C08:01	0.82	0.92
HLA-A68:02	HLA-C12:03	0.83	0.88
HLA-A68:02	HLA-C14:02	0.92	0.92
HLA-A68:02	HLA-C15:02	0.58	0.98
HLA-A68:02	HLA-C16:01	0.95	0.92
HLA-A68:02	HLA-C17:01	0.95	0.82
HLA-A68:02	HLA-C18:02	0.7	0.8
HLA-A69:01	HLA-A74:01	0.77	0.87
HLA-A69:01	HLA-A74:02	0.77	0.87
HLA-A69:01	HLA-A80:01	0.9	0.9
HLA-A69:01	HLA-B07:02	0.93	0.9
HLA-A69:01	HLA-B08:01	0.67	0.91
HLA-A69:01	HLA-B13:01	0.9	0.83
HLA-A69:01	HLA-B13:02	1	0.7
HLA-A69:01	HLA-B14:01	0.85	0.72
HLA-A69:01	HLA-B14:02	0.95	0.51
HLA-A69:01	HLA-B15:01	0.78	0.76
HLA-A69:01	HLA-B15:02	0.68	0.6
HLA-A69:01	HLA-B15:03	0.72	0.82
HLA-A69:01	HLA-B15:10	0.93	0.49
HLA-A69:01	HLA-B15:11	0.85	0.8
HLA-A69:01	HLA-B15:12	0.65	0.7
HLA-A69:01	HLA-B15:13	0.98	0.69
HLA-A69:01	HLA-B15:16	0.85	0.62
HLA-A69:01	HLA-B18:01	0.63	0.99
HLA-A69:01	HLA-B27:05	0.85	0.43
HLA-A69:01	HLA-B27:08	0.48	0.61
HLA-A69:01	HLA-B35:01	0.7	0.73
HLA-A69:01	HLA-B38:01	0.8	0.71
HLA-A69:01	HLA-B39:01	0.72	0.63
HLA-A69:01	HLA-B40:01	1	0.72
HLA-A69:01	HLA-B40:02	0.92	0.64
HLA-A69:01	HLA-B40:06	0.9	0.84
HLA-A69:01	HLA-B41:01	0.65	0.71
HLA-A69:01	HLA-B42:01	0.6	0.7
HLA-A69:01	HLA-B44:02	0.98	0.67
HLA-A69:01	HLA-B44:03	0.98	0.45
HLA-A69:01	HLA-B45:01	0.55	0.88
HLA-A69:01	HLA-B46:01	0.78	0.91
HLA-A69:01	HLA-B48:01	0.93	0.85
HLA-A69:01	HLA-B49:01	0.8	0.54
HLA-A69:01	HLA-B50:01	0.87	0.63
HLA-A69:01	HLA-B51:01	1	0.79
HLA-A69:01	HLA-B51:02	0.92	0.64
HLA-A69:01	HLA-B52:01	0.87	0.88
HLA-A69:01	HLA-B53:01	0.7	0.8
HLA-A69:01	HLA-B54:01	0.88	0.56
HLA-A69:01	HLA-B55:01	0.95	0.85
HLA-A69:01	HLA-B56:01	0.88	0.57
HLA-A69:01	HLA-B57:01	0.82	0.37
HLA-A69:01	HLA-B57:03	0.87	0.55
HLA-A69:01	HLA-B58:01	0.75	0.4
HLA-A69:01	HLA-B59:01	1	0.69
HLA-A69:01	HLA-B67:01	0.52	0.73
HLA-A69:01	HLA-B73:01	0.75	0.87
HLA-A69:01	HLA-B78:01	0.73	0.92
HLA-A69:01	HLA-B81:01	0.77	0.83
HLA-A69:01	HLA-B82:01	0.7	0.73
HLA-A69:01	HLA-C01:02	0.77	0.71
HLA-A69:01	HLA-C02:02	0.98	0.88
HLA-A69:01	HLA-C03:02	0.92	0.6
HLA-A69:01	HLA-C03:03	0.97	0.61
HLA-A69:01	HLA-C03:04	0.65	0.69
HLA-A69:01	HLA-C04:01	0.77	0.47
HLA-A69:01	HLA-C05:01	0.9	0.82
HLA-A69:01	HLA-C06:02	0.78	0.88
HLA-A69:01	HLA-C07:02	0.95	0.97
HLA-A69:01	HLA-C08:01	0.93	0.67
HLA-A69:01	HLA-C12:03	0.95	0.88
HLA-A69:01	HLA-C14:02	0.97	0.83
HLA-A69:01	HLA-C15:02	0.7	0.78
HLA-A69:01	HLA-C16:01	0.93	0.83
HLA-A69:01	HLA-C17:01	0.83	0.57
HLA-A69:01	HLA-C18:02	0.82	0.96
HLA-A74:01	HLA-A74:02	1	1
HLA-A74:01	HLA-A80:01	0.87	0.97
HLA-A74:01	HLA-B07:02	0.7	0.97
HLA-A74:01	HLA-B08:01	0.43	0.96
HLA-A74:01	HLA-B13:01	0.87	0.97
HLA-A74:01	HLA-B13:02	0.77	0.83
HLA-A74:01	HLA-B14:01	0.62	0.85
HLA-A74:01	HLA-B14:02	0.72	0.64
HLA-A74:01	HLA-B15:01	0.55	0.9
HLA-A74:01	HLA-B15:02	0.45	0.73
HLA-A74:01	HLA-B15:03	0.48	0.96
HLA-A74:01	HLA-B15:10	0.7	0.63
HLA-A74:01	HLA-B15:11	0.62	0.93
HLA-A74:01	HLA-B15:12	0.42	0.83
HLA-A74:01	HLA-B15:13	0.75	0.82
HLA-A74:01	HLA-B15:16	0.62	0.75
HLA-A74:01	HLA-B18:01	0.4	0.85
HLA-A74:01	HLA-B27:05	0.62	0.56
HLA-A74:01	HLA-B27:08	0.25	0.74
HLA-A74:01	HLA-B35:01	0.47	0.87
HLA-A74:01	HLA-B38:01	0.57	0.84
HLA-A74:01	HLA-B39:01	0.48	0.76
HLA-A74:01	HLA-B40:01	0.77	0.85
HLA-A74:01	HLA-B40:02	0.68	0.78
HLA-A74:01	HLA-B40:06	0.67	0.98
HLA-A74:01	HLA-B41:01	0.42	0.84
HLA-A74:01	HLA-B42:01	0.37	0.83
HLA-A74:01	HLA-B44:02	0.75	0.81
HLA-A74:01	HLA-B44:03	0.75	0.58
HLA-A74:01	HLA-B45:01	0.32	0.99
HLA-A74:01	HLA-B46:01	0.55	0.96
HLA-A74:01	HLA-B48:01	0.83	0.99
HLA-A74:01	HLA-B49:01	0.97	0.67
HLA-A74:01	HLA-B50:01	0.63	0.76
HLA-A74:01	HLA-B51:01	0.77	0.92
HLA-A74:01	HLA-B51:02	0.68	0.78
HLA-A74:01	HLA-B52:01	0.9	0.99
HLA-A74:01	HLA-B53:01	0.47	0.93
HLA-A74:01	HLA-B54:01	0.65	0.7
HLA-A74:01	HLA-B55:01	0.72	0.99
HLA-A74:01	HLA-B56:01	0.65	0.71
HLA-A74:01	HLA-B57:01	0.95	0.51
HLA-A74:01	HLA-B57:03	0.63	0.69
HLA-A74:01	HLA-B58:01	0.98	0.54
HLA-A74:01	HLA-B59:01	0.77	0.82
HLA-A74:01	HLA-B67:01	0.28	0.87
HLA-A74:01	HLA-B73:01	0.52	1
HLA-A74:01	HLA-B78:01	0.5	0.79
HLA-A74:01	HLA-B81:01	0.53	0.97
HLA-A74:01	HLA-B82:01	0.47	0.87
HLA-A74:01	HLA-C01:02	1	0.84
HLA-A74:01	HLA-C02:02	0.75	0.99
HLA-A74:01	HLA-C03:02	0.85	0.73
HLA-A74:01	HLA-C03:03	0.73	0.74
HLA-A74:01	HLA-C03:04	0.42	0.82
HLA-A74:01	HLA-C04:01	1	0.61
HLA-A74:01	HLA-C05:01	0.67	0.96
HLA-A74:01	HLA-C06:02	0.55	0.74
HLA-A74:01	HLA-C07:02	0.82	0.9
HLA-A74:01	HLA-C08:01	0.7	0.81
HLA-A74:01	HLA-C12:03	0.72	0.99
HLA-A74:01	HLA-C14:02	0.8	0.97
HLA-A74:01	HLA-C15:02	0.47	0.91
HLA-A74:01	HLA-C16:01	0.83	0.97
HLA-A74:01	HLA-C17:01	0.93	0.71
HLA-A74:01	HLA-C18:02	0.58	0.91
HLA-A74:02	HLA-A80:01	0.87	0.97
HLA-A74:02	HLA-B07:02	0.7	0.97
HLA-A74:02	HLA-B08:01	0.43	0.96
HLA-A74:02	HLA-B13:01	0.87	0.97
HLA-A74:02	HLA-B13:02	0.77	0.83
HLA-A74:02	HLA-B14:01	0.62	0.85
HLA-A74:02	HLA-B14:02	0.72	0.64
HLA-A74:02	HLA-B15:01	0.55	0.9
HLA-A74:02	HLA-B15:02	0.45	0.73
HLA-A74:02	HLA-B15:03	0.48	0.96
HLA-A74:02	HLA-B15:10	0.7	0.63
HLA-A74:02	HLA-B15:11	0.62	0.93
HLA-A74:02	HLA-B15:12	0.42	0.83
HLA-A74:02	HLA-B15:13	0.75	0.82
HLA-A74:02	HLA-B15:16	0.62	0.75
HLA-A74:02	HLA-B18:01	0.4	0.85
HLA-A74:02	HLA-B27:05	0.62	0.56
HLA-A74:02	HLA-B27:08	0.25	0.74
HLA-A74:02	HLA-B35:01	0.47	0.87
HLA-A74:02	HLA-B38:01	0.57	0.84
HLA-A74:02	HLA-B39:01	0.48	0.76
HLA-A74:02	HLA-B40:01	0.77	0.85
HLA-A74:02	HLA-B40:02	0.68	0.78
HLA-A74:02	HLA-B40:06	0.67	0.98
HLA-A74:02	HLA-B41:01	0.42	0.84
HLA-A74:02	HLA-B42:01	0.37	0.83
HLA-A74:02	HLA-B44:02	0.75	0.81
HLA-A74:02	HLA-B44:03	0.75	0.58
HLA-A74:02	HLA-B45:01	0.32	0.99
HLA-A74:02	HLA-B46:01	0.55	0.96
HLA-A74:02	HLA-B48:01	0.83	0.99
HLA-A74:02	HLA-B49:01	0.97	0.67
HLA-A74:02	HLA-B50:01	0.63	0.76
HLA-A74:02	HLA-B51:01	0.77	0.92
HLA-A74:02	HLA-B51:02	0.68	0.78
HLA-A74:02	HLA-B52:01	0.9	0.99
HLA-A74:02	HLA-B53:01	0.47	0.93
HLA-A74:02	HLA-B54:01	0.65	0.7
HLA-A74:02	HLA-B55:01	0.72	0.99
HLA-A74:02	HLA-B56:01	0.65	0.71
HLA-A74:02	HLA-B57:01	0.95	0.51
HLA-A74:02	HLA-B57:03	0.63	0.69
HLA-A74:02	HLA-B58:01	0.98	0.54
HLA-A74:02	HLA-B59:01	0.77	0.82
HLA-A74:02	HLA-B67:01	0.28	0.87
HLA-A74:02	HLA-B73:01	0.52	1
HLA-A74:02	HLA-B78:01	0.5	0.79
HLA-A74:02	HLA-B81:01	0.53	0.97
HLA-A74:02	HLA-B82:01	0.47	0.87
HLA-A74:02	HLA-C01:02	1	0.84
HLA-A74:02	HLA-C02:02	0.75	0.99
HLA-A74:02	HLA-C03:02	0.85	0.73
HLA-A74:02	HLA-C03:03	0.73	0.74
HLA-A74:02	HLA-C03:04	0.42	0.82
HLA-A74:02	HLA-C04:01	1	0.61
HLA-A74:02	HLA-C05:01	0.67	0.96
HLA-A74:02	HLA-C06:02	0.55	0.74
HLA-A74:02	HLA-C07:02	0.82	0.9
HLA-A74:02	HLA-C08:01	0.7	0.81
HLA-A74:02	HLA-C12:03	0.72	0.99
HLA-A74:02	HLA-C14:02	0.8	0.97
HLA-A74:02	HLA-C15:02	0.47	0.91
HLA-A74:02	HLA-C16:01	0.83	0.97
HLA-A74:02	HLA-C17:01	0.93	0.71
HLA-A74:02	HLA-C18:02	0.58	0.91
HLA-A80:01	HLA-B07:02	0.83	1
HLA-A80:01	HLA-B08:01	0.57	0.99
HLA-A80:01	HLA-B13:01	1	0.93
HLA-A80:01	HLA-B13:02	0.9	0.8
HLA-A80:01	HLA-B14:01	0.75	0.82
HLA-A80:01	HLA-B14:02	0.85	0.61
HLA-A80:01	HLA-B15:01	0.68	0.87
HLA-A80:01	HLA-B15:02	0.58	0.7
HLA-A80:01	HLA-B15:03	0.62	0.92
HLA-A80:01	HLA-B15:10	0.83	0.6
HLA-A80:01	HLA-B15:11	0.75	0.9
HLA-A80:01	HLA-B15:12	0.55	0.8
HLA-A80:01	HLA-B15:13	0.88	0.79
HLA-A80:01	HLA-B15:16	0.75	0.72
HLA-A80:01	HLA-B18:01	0.53	0.89
HLA-A80:01	HLA-B27:05	0.75	0.53
HLA-A80:01	HLA-B27:08	0.38	0.71
HLA-A80:01	HLA-B35:01	0.6	0.83
HLA-A80:01	HLA-B38:01	0.7	0.81
HLA-A80:01	HLA-B39:01	0.62	0.73
HLA-A80:01	HLA-B40:01	0.9	0.82
HLA-A80:01	HLA-B40:02	0.82	0.74
HLA-A80:01	HLA-B40:06	0.8	0.94
HLA-A80:01	HLA-B41:01	0.55	0.81
HLA-A80:01	HLA-B42:01	0.5	0.8
HLA-A80:01	HLA-B44:02	0.88	0.78
HLA-A80:01	HLA-B44:03	0.88	0.55
HLA-A80:01	HLA-B45:01	0.45	0.98
HLA-A80:01	HLA-B46:01	0.68	0.99
HLA-A80:01	HLA-B48:01	0.97	0.96
HLA-A80:01	HLA-B49:01	0.9	0.64
HLA-A80:01	HLA-B50:01	0.77	0.73
HLA-A80:01	HLA-B51:01	0.9	0.89
HLA-A80:01	HLA-B51:02	0.82	0.74
HLA-A80:01	HLA-B52:01	0.97	0.98
HLA-A80:01	HLA-B53:01	0.6	0.9
HLA-A80:01	HLA-B54:01	0.78	0.66
HLA-A80:01	HLA-B55:01	0.85	0.96
HLA-A80:01	HLA-B56:01	0.78	0.67
HLA-A80:01	HLA-B57:01	0.92	0.47
HLA-A80:01	HLA-B57:03	0.77	0.65
HLA-A80:01	HLA-B58:01	0.85	0.51
HLA-A80:01	HLA-B59:01	0.9	0.79
HLA-A80:01	HLA-B67:01	0.42	0.83
HLA-A80:01	HLA-B73:01	0.65	0.97
HLA-A80:01	HLA-B78:01	0.63	0.82
HLA-A80:01	HLA-B81:01	0.67	0.93
HLA-A80:01	HLA-B82:01	0.6	0.83
HLA-A80:01	HLA-C01:02	0.87	0.81
HLA-A80:01	HLA-C02:02	0.88	0.98
HLA-A80:01	HLA-C03:02	0.98	0.7
HLA-A80:01	HLA-C03:03	0.87	0.71
HLA-A80:01	HLA-C03:04	0.55	0.79
HLA-A80:01	HLA-C04:01	0.87	0.57
HLA-A80:01	HLA-C05:01	0.8	0.92
HLA-A80:01	HLA-C06:02	0.68	0.78
HLA-A80:01	HLA-C07:02	0.95	0.93
HLA-A80:01	HLA-C08:01	0.83	0.78
HLA-A80:01	HLA-C12:03	0.85	0.98
HLA-A80:01	HLA-C14:02	0.93	0.93
HLA-A80:01	HLA-C15:02	0.6	0.88
HLA-A80:01	HLA-C16:01	0.97	0.93
HLA-A80:01	HLA-C17:01	0.93	0.67
HLA-A80:01	HLA-C18:02	0.72	0.94
HLA-B07:02	HLA-B08:01	0.73	0.99
HLA-B07:02	HLA-B13:01	0.83	0.93
HLA-B07:02	HLA-B13:02	0.93	0.8
HLA-B07:02	HLA-B14:01	0.92	0.82
HLA-B07:02	HLA-B14:02	0.98	0.61
HLA-B07:02	HLA-B15:01	0.85	0.87
HLA-B07:02	HLA-B15:02	0.75	0.7
HLA-B07:02	HLA-B15:03	0.78	0.92
HLA-B07:02	HLA-B15:10	1	0.6
HLA-B07:02	HLA-B15:11	0.92	0.9
HLA-B07:02	HLA-B15:12	0.72	0.8
HLA-B07:02	HLA-B15:13	0.95	0.79
HLA-B07:02	HLA-B15:16	0.92	0.72
HLA-B07:02	HLA-B18:01	0.7	0.89
HLA-B07:02	HLA-B27:05	0.92	0.53
HLA-B07:02	HLA-B27:08	0.55	0.71
HLA-B07:02	HLA-B35:01	0.77	0.83
HLA-B07:02	HLA-B38:01	0.87	0.81
HLA-B07:02	HLA-B39:01	0.78	0.73
HLA-B07:02	HLA-B40:01	0.93	0.82
HLA-B07:02	HLA-B40:02	0.98	0.74
HLA-B07:02	HLA-B40:06	0.97	0.94
HLA-B07:02	HLA-B41:01	0.72	0.81
HLA-B07:02	HLA-B42:01	0.67	0.8
HLA-B07:02	HLA-B44:02	0.95	0.78
HLA-B07:02	HLA-B44:03	0.95	0.55
HLA-B07:02	HLA-B45:01	0.62	0.98
HLA-B07:02	HLA-B46:01	0.85	0.99
HLA-B07:02	HLA-B48:01	0.87	0.96
HLA-B07:02	HLA-B49:01	0.73	0.64
HLA-B07:02	HLA-B50:01	0.93	0.73
HLA-B07:02	HLA-B51:01	0.93	0.89
HLA-B07:02	HLA-B51:02	0.98	0.74
HLA-B07:02	HLA-B52:01	0.8	0.98
HLA-B07:02	HLA-B53:01	0.77	0.9
HLA-B07:02	HLA-B54:01	0.95	0.66
HLA-B07:02	HLA-B55:01	0.98	0.96
HLA-B07:02	HLA-B56:01	0.95	0.67
HLA-B07:02	HLA-B57:01	0.75	0.47
HLA-B07:02	HLA-B57:03	0.93	0.65
HLA-B07:02	HLA-B58:01	0.68	0.51
HLA-B07:02	HLA-B59:01	0.93	0.79
HLA-B07:02	HLA-B67:01	0.58	0.83
HLA-B07:02	HLA-B73:01	0.82	0.97
HLA-B07:02	HLA-B78:01	0.8	0.82
HLA-B07:02	HLA-B81:01	0.83	0.93
HLA-B07:02	HLA-B82:01	0.77	0.83
HLA-B07:02	HLA-C01:02	0.7	0.81
HLA-B07:02	HLA-C02:02	0.95	0.98
HLA-B07:02	HLA-C03:02	0.85	0.7
HLA-B07:02	HLA-C03:03	0.97	0.71
HLA-B07:02	HLA-C03:04	0.72	0.79
HLA-B07:02	HLA-C04:01	0.7	0.57
HLA-B07:02	HLA-C05:01	0.97	0.92
HLA-B07:02	HLA-C06:02	0.85	0.78
HLA-B07:02	HLA-C07:02	0.88	0.93
HLA-B07:02	HLA-C08:01	1	0.78
HLA-B07:02	HLA-C12:03	0.98	0.98
HLA-B07:02	HLA-C14:02	0.9	0.93
HLA-B07:02	HLA-C15:02	0.77	0.88
HLA-B07:02	HLA-C16:01	0.87	0.93
HLA-B07:02	HLA-C17:01	0.77	0.67
HLA-B07:02	HLA-C18:02	0.88	0.94
HLA-B08:01	HLA-B13:01	0.57	0.92
HLA-B08:01	HLA-B13:02	0.67	0.79
HLA-B08:01	HLA-B14:01	0.82	0.81
HLA-B08:01	HLA-B14:02	0.72	0.6
HLA-B08:01	HLA-B15:01	0.88	0.85
HLA-B08:01	HLA-B15:02	0.98	0.69
HLA-B08:01	HLA-B15:03	0.95	0.91
HLA-B08:01	HLA-B15:10	0.73	0.58
HLA-B08:01	HLA-B15:11	0.82	0.89
HLA-B08:01	HLA-B15:12	0.98	0.79
HLA-B08:01	HLA-B15:13	0.68	0.78
HLA-B08:01	HLA-B15:16	0.82	0.71
HLA-B08:01	HLA-B18:01	0.97	0.9
HLA-B08:01	HLA-B27:05	0.82	0.52
HLA-B08:01	HLA-B27:08	0.82	0.7
HLA-B08:01	HLA-B35:01	0.97	0.82
HLA-B08:01	HLA-B38:01	0.87	0.8
HLA-B08:01	HLA-B39:01	0.95	0.72
HLA-B08:01	HLA-B40:01	0.67	0.81
HLA-B08:01	HLA-B40:02	0.75	0.73
HLA-B08:01	HLA-B40:06	0.77	0.93
HLA-B08:01	HLA-B41:01	0.98	0.8
HLA-B08:01	HLA-B42:01	0.93	0.79
HLA-B08:01	HLA-B44:02	0.68	0.76
HLA-B08:01	HLA-B44:03	0.68	0.54
HLA-B08:01	HLA-B45:01	0.88	0.97
HLA-B08:01	HLA-B46:01	0.88	1
HLA-B08:01	HLA-B48:01	0.6	0.94
HLA-B08:01	HLA-B49:01	0.47	0.63
HLA-B08:01	HLA-B50:01	0.8	0.72
HLA-B08:01	HLA-B51:01	0.67	0.88
HLA-B08:01	HLA-B51:02	0.75	0.73
HLA-B08:01	HLA-B52:01	0.53	0.97
HLA-B08:01	HLA-B53:01	0.97	0.89
HLA-B08:01	HLA-B54:01	0.78	0.65
HLA-B08:01	HLA-B55:01	0.72	0.94
HLA-B08:01	HLA-B56:01	0.78	0.66
HLA-B08:01	HLA-B57:01	0.48	0.46
HLA-B08:01	HLA-B57:03	0.8	0.64
HLA-B08:01	HLA-B58:01	0.42	0.49
HLA-B08:01	HLA-B59:01	0.67	0.78
HLA-B08:01	HLA-B67:01	0.85	0.82
HLA-B08:01	HLA-B73:01	0.92	0.96
HLA-B08:01	HLA-B78:01	0.93	0.83
HLA-B08:01	HLA-B81:01	0.9	0.92
HLA-B08:01	HLA-B82:01	0.97	0.82
HLA-B08:01	HLA-C01:02	0.43	0.8
HLA-B08:01	HLA-C02:02	0.68	0.97
HLA-B08:01	HLA-C03:02	0.58	0.69
HLA-B08:01	HLA-C03:03	0.7	0.7
HLA-B08:01	HLA-C03:04	0.98	0.78
HLA-B08:01	HLA-C04:01	0.43	0.56
HLA-B08:01	HLA-C05:01	0.77	0.91
HLA-B08:01	HLA-C06:02	0.88	0.79
HLA-B08:01	HLA-C07:02	0.62	0.94
HLA-B08:01	HLA-C08:01	0.73	0.76
HLA-B08:01	HLA-C12:03	0.72	0.97
HLA-B08:01	HLA-C14:02	0.63	0.92
HLA-B08:01	HLA-C15:02	0.97	0.87
HLA-B08:01	HLA-C16:01	0.6	0.92
HLA-B08:01	HLA-C17:01	0.5	0.66
HLA-B08:01	HLA-C18:02	0.85	0.96
HLA-B13:01	HLA-B13:02	0.9	0.87
HLA-B13:01	HLA-B14:01	0.75	0.89
HLA-B13:01	HLA-B14:02	0.85	0.67
HLA-B13:01	HLA-B15:01	0.68	0.93
HLA-B13:01	HLA-B15:02	0.58	0.76
HLA-B13:01	HLA-B15:03	0.62	0.99
HLA-B13:01	HLA-B15:10	0.83	0.66
HLA-B13:01	HLA-B15:11	0.75	0.97
HLA-B13:01	HLA-B15:12	0.55	0.87
HLA-B13:01	HLA-B15:13	0.88	0.85
HLA-B13:01	HLA-B15:16	0.75	0.79
HLA-B13:01	HLA-B18:01	0.53	0.82
HLA-B13:01	HLA-B27:05	0.75	0.6
HLA-B13:01	HLA-B27:08	0.38	0.78
HLA-B13:01	HLA-B35:01	0.6	0.9
HLA-B13:01	HLA-B38:01	0.7	0.88
HLA-B13:01	HLA-B39:01	0.62	0.8
HLA-B13:01	HLA-B40:01	0.9	0.89
HLA-B13:01	HLA-B40:02	0.82	0.81
HLA-B13:01	HLA-B40:06	0.8	0.99
HLA-B13:01	HLA-B41:01	0.55	0.88
HLA-B13:01	HLA-B42:01	0.5	0.87
HLA-B13:01	HLA-B44:02	0.88	0.84
